"id","name","screen_name","statuses_count","followers_count","friends_count","favourites_count","listed_count","url","lang","time_zone","location","default_profile","default_profile_image","geo_enabled","profile_image_url","profile_banner_url","profile_use_background_image","profile_background_image_url_https","profile_text_color","profile_image_url_https","profile_sidebar_border_color","profile_background_tile","profile_sidebar_fill_color","profile_background_image_url","profile_background_color","profile_link_color","utc_offset","is_translator","follow_request_sent","protected","verified","notifications","description","contributors_enabled","following","created_at","timestamp","crawled_at","updated","test_set_1","test_set_2"
"596665611","Dominique Wallace","dwallace346","1089","192","521","2598","0",,"en",,,"1",,,"http://pbs.twimg.com/profile_images/564654719910432768/q8cEADjF_normal.jpeg","https://pbs.twimg.com/profile_banners/596665611/1428446429","1","https://abs.twimg.com/images/themes/theme1/bg.png","333333","https://pbs.twimg.com/profile_images/564654719910432768/q8cEADjF_normal.jpeg","C0DEED",,"DDEEF6","http://abs.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"instagram- dominique_wallace                                         snap chat - niquesfresh",,,"Fri Jun 01 16:05:27 +0000 2012","2012-06-01 18:05:27","2015-05-01 15:56:49","2016-03-15 16:04:20","1","0"
"211449302","Dwiki","dwikihalla","49037","2333","764","205","12","http://t.co/vvtN2O2DaE","en","Perth","Cupboard under the stairs",,,"1","http://pbs.twimg.com/profile_images/574924444885364736/8NRhfVKw_normal.jpeg","https://pbs.twimg.com/profile_banners/211449302/1411131470","1","https://pbs.twimg.com/profile_background_images/378800000165081688/q0bSPSpH.jpeg","000000","https://pbs.twimg.com/profile_images/574924444885364736/8NRhfVKw_normal.jpeg","000000",,"92818B","http://pbs.twimg.com/profile_background_images/378800000165081688/q0bSPSpH.jpeg","000000","2C20E0","28800",,,,,,"I am an Agent of Change.",,,"Wed Nov 03 08:48:28 +0000 2010","2010-11-03 09:48:28","2015-05-01 14:53:26","2016-03-15 16:04:20","1","0"
"234655327","dyanna","dyannanana_","30078","514","468","10444","1",,"en","Alaska","South Gate, CA",,,"1","http://pbs.twimg.com/profile_images/593691861694291968/cREqm6HI_normal.jpg","https://pbs.twimg.com/profile_banners/234655327/1427179087","1","https://abs.twimg.com/images/themes/theme18/bg.gif","333333","https://pbs.twimg.com/profile_images/593691861694291968/cREqm6HI_normal.jpg","EEEEEE",,"F6F6F6","http://abs.twimg.com/images/themes/theme18/bg.gif","ACDED6","038543","-28800",,,,,,"You are not the moon kissing the black sky",,,"Thu Jan 06 06:35:38 +0000 2011","2011-01-06 07:35:38","2015-05-01 16:07:48","2016-03-15 16:04:21","1","0"
"2505222079","J","96szjmm","3190","512","277","7302","7",,"en","Arizona",,"1",,"1","http://pbs.twimg.com/profile_images/590008462668509184/sPVzhIZr_normal.jpg","https://pbs.twimg.com/profile_banners/2505222079/1429503941","1","https://abs.twimg.com/images/themes/theme1/bg.png","333333","https://pbs.twimg.com/profile_images/590008462668509184/sPVzhIZr_normal.jpg","C0DEED",,"DDEEF6","http://abs.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4","-25200",,,,,,"zen maliek and lern jergi :) xx",,,"Sun May 18 18:38:30 +0000 2014","2014-05-18 20:38:30","2015-05-01 17:25:25","2016-03-15 16:04:21","0","0"
"74687897","anita wray white","dylangirl99","5679","992","2002","982","282",,"en","Central Time (US & Canada)","ÜT: 33.635032,-112.054252",,,"1","http://pbs.twimg.com/profile_images/525683341/Image__2__normal.jpg",NULL,"1","https://pbs.twimg.com/profile_background_images/62027771/new_fake_large_496-4.jpg","000000","https://pbs.twimg.com/profile_images/525683341/Image__2__normal.jpg","000000",,"690054","http://pbs.twimg.com/profile_background_images/62027771/new_fake_large_496-4.jpg","FFFFFF","C705A0","-18000",,,,,,"anthropology, love art, animals, music, family and all prehistory, genealogy, history, celts, vikings, watercolor, collage , oil painting, sciences-on pinterest",,,"Wed Sep 16 08:56:57 +0000 2009","2009-09-16 10:56:57","2015-05-02 01:27:20","2016-03-15 16:04:21","1","1"
"1115932554","Dylan","dylannicholson_","5085","815","576","9465","1","https://t.co/Vv6G6k7rah","en",,,"1",,"1","http://pbs.twimg.com/profile_images/591649083011399681/trfqQEoI_normal.jpg","https://pbs.twimg.com/profile_banners/1115932554/1428978213","1","https://abs.twimg.com/images/themes/theme1/bg.png","333333","https://pbs.twimg.com/profile_images/591649083011399681/trfqQEoI_normal.jpg","C0DEED",,"DDEEF6","http://abs.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,,,,"Thu Jan 24 04:12:30 +0000 2013","2013-01-24 05:12:30","2015-05-02 00:09:42","2016-03-15 16:04:22","0","0"
"22652455","denisse✨","dyxoxo_","35448","1171","182","184","2","http://t.co/U40oJa4UxE","en","Central Time (US & Canada)","IG: dyxoxo_",,,"1","http://pbs.twimg.com/profile_images/565440661798006788/dICOK317_normal.jpeg","https://pbs.twimg.com/profile_banners/22652455/1427001618","1","https://abs.twimg.com/images/themes/theme18/bg.gif","333333","https://pbs.twimg.com/profile_images/565440661798006788/dICOK317_normal.jpeg","EEEEEE",,"F6F6F6","http://abs.twimg.com/images/themes/theme18/bg.gif","ACDED6","038543","-18000",,,,,,,,,"Tue Mar 03 17:59:54 +0000 2009","2009-03-03 18:59:54","2015-05-01 15:47:11","2016-03-15 16:04:22","0","0"
"1061289924","kaitlyn","eaglebuns","267","579","281","25537","3","http://t.co/NMxUy322YT","en","Pacific Time (US & Canada)","san diego, california",,,,"http://pbs.twimg.com/profile_images/574659430333083650/wV9rUFss_normal.png","https://pbs.twimg.com/profile_banners/1061289924/1429499343","1","https://pbs.twimg.com/profile_background_images/505821132574838785/bWxE0aB-.jpeg","333333","https://pbs.twimg.com/profile_images/574659430333083650/wV9rUFss_normal.png","FFFFFF","1","DDEEF6","http://pbs.twimg.com/profile_background_images/505821132574838785/bWxE0aB-.jpeg","131516","B3E5DB","-25200",,,,,,"i surf, draw, and play guitar and bass for the extraterrestrials! (@xtratrestrials) ★MEMETEAM 2015★",,,"Fri Jan 04 20:00:24 +0000 2013","2013-01-04 21:00:24","2015-05-01 22:52:59","2016-03-15 16:04:22","0","0"
"1523609978","sage","earthtosage","1088","151","148","13888","3",,"en","Atlantic Time (Canada)",,,,"1","http://pbs.twimg.com/profile_images/593837792817508352/2LfNkNRP_normal.jpg","https://pbs.twimg.com/profile_banners/1523609978/1422898087","1","https://abs.twimg.com/images/themes/theme1/bg.png","333333","https://pbs.twimg.com/profile_images/593837792817508352/2LfNkNRP_normal.jpg","C0DEED",,"DDEEF6","http://abs.twimg.com/images/themes/theme1/bg.png","C0DEED","10452B","-10800",,,,,,"everything is karmically correct",,,"Mon Jun 17 01:06:59 +0000 2013","2013-06-17 03:06:59","2015-05-02 06:52:18","2016-03-15 16:04:22","0","0"
"387910538","Edda Včelik","eddawinnie","2708","54","374","676","3",,"en","Pacific Time (US & Canada)","New zEALAND",,,,"http://pbs.twimg.com/profile_images/584702802800222208/stfRhVDH_normal.jpg","https://pbs.twimg.com/profile_banners/387910538/1429518395","1","https://abs.twimg.com/images/themes/theme18/bg.gif","333333","https://pbs.twimg.com/profile_images/584702802800222208/stfRhVDH_normal.jpg","EEEEEE",,"F6F6F6","http://abs.twimg.com/images/themes/theme18/bg.gif","ACDED6","038543","-25200",,,,,,"Fake geek girl. Film student.",,,"Sun Oct 09 21:19:51 +0000 2011","2011-10-09 23:19:51","2015-05-02 03:53:48","2016-03-15 16:04:23","1","0"
"31307539","edna94 ♊️","edna94","23295","514","610","36609","14",,"en","Pacific Time (US & Canada)",,,,"1","http://pbs.twimg.com/profile_images/579822536252260352/Mvtk8ip__normal.jpg","https://pbs.twimg.com/profile_banners/31307539/1402665265","1","https://pbs.twimg.com/profile_background_images/378800000180583914/y1V-5k0R.jpeg","3C3940","https://pbs.twimg.com/profile_images/579822536252260352/Mvtk8ip__normal.jpg","000000",,"95E8EC","http://pbs.twimg.com/profile_background_images/378800000180583914/y1V-5k0R.jpeg","07090A","3B94D9","-25200",,,,,,"Wife and mom, LA Kings, Dodgers and Niners... but mostly hockey fan .",,,"Wed Apr 15 02:13:25 +0000 2009","2009-04-15 04:13:25","2015-05-01 16:39:24","2016-03-15 16:04:23","1","0"
"11086752","E. Woo / 에도 우","edowoo","82194","4493","1894","1636","132","http://t.co/vp9W2kMiPH","es","Santiago","Santiago de Chile",,,"1","http://pbs.twimg.com/profile_images/549439027917504513/ze0P3ZG4_normal.jpeg","https://pbs.twimg.com/profile_banners/11086752/1380298494","1","https://pbs.twimg.com/profile_background_images/558343274/x9a38cf13aac793ede299012208b8f00.jpg","16818E","https://pbs.twimg.com/profile_images/549439027917504513/ze0P3ZG4_normal.jpeg","16818E",,"030516","http://pbs.twimg.com/profile_background_images/558343274/x9a38cf13aac793ede299012208b8f00.jpg","03072D","3F638A","-14400",,,,,,"Ariqueño. Reportero. Noticias y un poco de yo | Reporter | Contact: eddx.woo@gmail.com | http://t.co/9QzojL21NW | Snapchat: edowoo",,,"Wed Dec 12 13:16:23 +0000 2007","2007-12-12 14:16:23","2015-05-01 13:10:00","2016-03-15 16:04:23","1","1"
"2800412189","proud of my bae ed","edsheeranspain1","8455","903","728","9680","13","https://t.co/IAqxsZajfC","es",,"Los quiero mucho chichos !","1",,"1","http://pbs.twimg.com/profile_images/586275515541155840/FnH1SWQn_normal.jpg","https://pbs.twimg.com/profile_banners/2800412189/1425938167","1","https://abs.twimg.com/images/themes/theme1/bg.png","333333","https://pbs.twimg.com/profile_images/586275515541155840/FnH1SWQn_normal.jpg","C0DEED",,"DDEEF6","http://abs.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"25.11 smoking the dvd,watching illegal weed Deeply in love with this ginger. Taylor Swift.",,,"Thu Oct 02 17:25:57 +0000 2014","2014-10-02 19:25:57","2015-05-01 21:41:20","2016-03-15 16:04:24","0","0"
"816352328","egelrivera","egelrivera","224","22","121","93","0",,"en","Beijing",,"1",,"1","http://pbs.twimg.com/profile_images/557352910833463296/fiZcwpMc_normal.jpeg","https://pbs.twimg.com/profile_banners/816352328/1427165551","1","https://abs.twimg.com/images/themes/theme1/bg.png","333333","https://pbs.twimg.com/profile_images/557352910833463296/fiZcwpMc_normal.jpeg","C0DEED",,"DDEEF6","http://abs.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4","28800",,,,,,,,,"Tue Sep 11 00:49:29 +0000 2012","2012-09-11 02:49:29","2015-05-01 18:14:41","2016-03-15 16:04:24","0","0"
"41216470","Mauricio","eigenfilter","38916","515","494","536","9",,"en","Central Time (US & Canada)","Mexico",,,"1","http://pbs.twimg.com/profile_images/563982937117298688/Rr-yaaIl_normal.jpeg","https://pbs.twimg.com/profile_banners/41216470/1409434597","1","https://pbs.twimg.com/profile_background_images/194789237/AuroraAlaska.jpg","663B12","https://pbs.twimg.com/profile_images/563982937117298688/Rr-yaaIl_normal.jpeg","C6E2EE",,"DAECF4","http://pbs.twimg.com/profile_background_images/194789237/AuroraAlaska.jpg","6632B3","1F98C7","-18000",,,,,,"Engineering geek and The Big Bang Theory original cast member",,,"Tue May 19 21:31:09 +0000 2009","2009-05-19 23:31:09","2015-05-01 17:59:16","2016-03-15 16:04:24","0","0"
"2735506782","Ella Purser","ejpurser","252","56","140","426","0",,"en",,,"1",,,"http://pbs.twimg.com/profile_images/577433162457829376/En5LpesI_normal.jpeg","https://pbs.twimg.com/profile_banners/2735506782/1421530765","1","https://abs.twimg.com/images/themes/theme1/bg.png","333333","https://pbs.twimg.com/profile_images/577433162457829376/En5LpesI_normal.jpeg","C0DEED",,"DDEEF6","http://abs.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"Ella NZ13",,,"Fri Aug 15 20:56:42 +0000 2014","2014-08-15 22:56:42","2015-05-01 20:32:25","2016-03-15 16:04:25","0","0"
"321649661","Erin Johnstone","ekjcpa","708","820","491","32","39","http://t.co/SD1PBaDG","en","Eastern Time (US & Canada)","Oklahoma City, OK",,,,"http://pbs.twimg.com/profile_images/1502693130/Allen_County_Fair_2010_profile_normal.jpg",NULL,"1","https://abs.twimg.com/images/themes/theme5/bg.gif","3E4415","https://pbs.twimg.com/profile_images/1502693130/Allen_County_Fair_2010_profile_normal.jpg","829D5E",,"99CC33","http://abs.twimg.com/images/themes/theme5/bg.gif","352726","D02B55","-14400",,,,,,"Not so boring CPA, entrepreneur, runner, techie, and occasional redneck. Lover of Jesus, family, good humor, blue jeans and Oklahoma.",,,"Tue Jun 21 22:35:27 +0000 2011","2011-06-22 00:35:27","2015-05-01 21:06:32","2016-03-15 16:04:25","0","0"
"438471171","E","elianguadaluppe","16007","165","142","3080","0",,"en","Arizona",,,,"1","http://pbs.twimg.com/profile_images/593176442927611905/uABrVVyC_normal.jpg","https://pbs.twimg.com/profile_banners/438471171/1430259439",,"https://pbs.twimg.com/profile_background_images/378800000161540411/txNA_A82.jpeg","663B12","https://pbs.twimg.com/profile_images/593176442927611905/uABrVVyC_normal.jpg","FFFFFF",,"DAECF4","http://pbs.twimg.com/profile_background_images/378800000161540411/txNA_A82.jpeg","010A09","ABB8C2","-25200",,,,,,"Don't pitty the dead, pity the leaving and above all pity those who live without love",,,"Fri Dec 16 16:39:06 +0000 2011","2011-12-16 17:39:06","2015-05-02 09:27:20","2016-03-15 16:04:25","1","1"
"270646246","E.","elijahtaylane","14211","507","238","4823","2",,"en",,"y u k o n ","1",,"1","http://pbs.twimg.com/profile_images/563187545194758144/PXIeeF5x_normal.jpeg","https://pbs.twimg.com/profile_banners/270646246/1430242471","1","https://abs.twimg.com/images/themes/theme1/bg.png","333333","https://pbs.twimg.com/profile_images/563187545194758144/PXIeeF5x_normal.jpeg","C0DEED",,"DDEEF6","http://abs.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"#yeezytaughtme",,,"Wed Mar 23 00:34:54 +0000 2011","2011-03-23 01:34:54","2015-05-01 17:30:15","2016-03-15 16:04:26","1","1"
"720850946","❝Sky Mason♥Larry❞","elitoo379","3191","1116","2000","578","4","http://t.co/YDfE8EtIPu","en","Sofia","Mexico",,,,"http://pbs.twimg.com/profile_images/488672906944454657/bxaANgzs_normal.jpeg","https://pbs.twimg.com/profile_banners/720850946/1363978771","1","https://abs.twimg.com/images/themes/theme9/bg.gif","666666","https://pbs.twimg.com/profile_images/488672906944454657/bxaANgzs_normal.jpeg","181A1E",,"252429","http://abs.twimg.com/images/themes/theme9/bg.gif","1A1B1F","2FC2EF","10800",,,,,,"Hey! I live in Neverland :) :3 my addiction to live is music :) i follow back who i want !! :) ^^ :3 And im YOLO :D !",,,"Fri Jul 27 20:49:41 +0000 2012","2012-07-27 22:49:41","2015-05-01 17:04:33","2016-03-15 16:04:26","0","0"
"208691905","∞","ellebeaute","159099","2213","828","3910","7",,"en","Quito",,,,"1","http://pbs.twimg.com/profile_images/588885556169469953/A26NQSiN_normal.jpg","https://pbs.twimg.com/profile_banners/208691905/1430466163","1","https://pbs.twimg.com/profile_background_images/692180473/616c1494e95cc1fd601b673e035e7c74.jpeg","3D1957","https://pbs.twimg.com/profile_images/588885556169469953/A26NQSiN_normal.jpg","FFFFFF","1","7AC3EE","http://pbs.twimg.com/profile_background_images/692180473/616c1494e95cc1fd601b673e035e7c74.jpeg","642D8B","FF0000","-18000",,,,,,"I wake up to a world of criticism but I take my ass back to sleep bc I don't give a fuck. 20♡positive vibes only",,,"Wed Oct 27 19:07:24 +0000 2010","2010-10-27 21:07:24","2015-05-01 14:39:05","2016-03-15 16:04:26","0","0"
"2682782132","Eliana","elllii_perez","1976","364","500","7842","0",,"en",,"VAAS #1⚽️","1",,"1","http://pbs.twimg.com/profile_images/574762297177956352/C4MX-S8X_normal.jpeg","https://pbs.twimg.com/profile_banners/2682782132/1430019160","1","https://abs.twimg.com/images/themes/theme1/bg.png","333333","https://pbs.twimg.com/profile_images/574762297177956352/C4MX-S8X_normal.jpeg","C0DEED",,"DDEEF6","http://abs.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"Where's Evaristo Hernandez?♡",,,"Sat Jul 26 16:52:18 +0000 2014","2014-07-26 18:52:18","2015-05-01 19:44:38","2016-03-15 16:04:26","1","0"
"2897127823","Emily Callahan","em_cal24","25","192","471","134","0",,"en",,,"1",,,"http://pbs.twimg.com/profile_images/532368567724146688/LdZrsKAT_normal.jpeg",NULL,"1","https://abs.twimg.com/images/themes/theme1/bg.png","333333","https://pbs.twimg.com/profile_images/532368567724146688/LdZrsKAT_normal.jpeg","C0DEED",,"DDEEF6","http://abs.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,,,,"Wed Nov 12 02:59:18 +0000 2014","2014-11-12 03:59:18","2015-05-01 22:43:20","2016-03-15 16:04:27","0","0"
"19752959","Emerald Fabillar","emeraldgayle","2485","179","339","257","4","http://t.co/vI7vuLUpJn","en","Beijing","Mandaue City, Cebu",,,"1","http://pbs.twimg.com/profile_images/567688610283941888/7_EGRvcO_normal.jpeg","https://pbs.twimg.com/profile_banners/19752959/1399991797","1","https://pbs.twimg.com/profile_background_images/196018997/ball-stairs.jpg","3C3940","https://pbs.twimg.com/profile_images/567688610283941888/7_EGRvcO_normal.jpeg","5ED4DC","1","95E8EC","http://pbs.twimg.com/profile_background_images/196018997/ball-stairs.jpg","0099B9","3D9FB3","28800",,,,,,"A sanguine-melancholic. A School of Tomorrow curriculum alumna. An ECE graduate. A SAP-ABAP programmer. An aspiring half-marathon runner. A wannabe blogger.",,,"Fri Jan 30 03:55:22 +0000 2009","2009-01-30 04:55:22","2015-05-01 14:13:56","2016-03-15 16:04:27","0","0"
"621615487","Emily Franco","emilslay","4303","611","404","3812","0",,"en","Eastern Time (US & Canada)","Massachusetts, USA",,,"1","http://pbs.twimg.com/profile_images/594003881878654976/Dxp1QhM7_normal.jpg","https://pbs.twimg.com/profile_banners/621615487/1430190250","1","https://pbs.twimg.com/profile_background_images/378800000164528789/A90iadMD.png","333333","https://pbs.twimg.com/profile_images/594003881878654976/Dxp1QhM7_normal.jpg","FFFFFF","1","F3F3F3","http://pbs.twimg.com/profile_background_images/378800000164528789/A90iadMD.png","8D898F","000000","-14400",,,,,,"filmmaker. screenwriter. wannabe lars von trier.",,,"Fri Jun 29 05:54:01 +0000 2012","2012-06-29 07:54:01","2015-05-01 16:16:54","2016-03-15 16:04:27","1","1"
"212634789","Emily Graves","emilygraves13","4547","403","383","2352","0",,"en","Central Time (US & Canada)","Kansas",,,"1","http://pbs.twimg.com/profile_images/577283287950888960/X6PD3nzy_normal.jpeg","https://pbs.twimg.com/profile_banners/212634789/1429994907","1","https://pbs.twimg.com/profile_background_images/433296802482110464/ZqIr6Mts.jpeg","616161","https://pbs.twimg.com/profile_images/577283287950888960/X6PD3nzy_normal.jpeg","FFFFFF","1","E0FDFF","http://pbs.twimg.com/profile_background_images/433296802482110464/ZqIr6Mts.jpeg","75E1FF","CC3366","-18000",,,,,,"choir and urban air | senior at maize | feminist | aries | love language: words of affirmation | #blacklivesmatter",,,"Sat Nov 06 16:33:58 +0000 2010","2010-11-06 17:33:58","2015-05-01 14:59:21","2016-03-15 16:04:28","1","1"
"595387862","Pearl","emisonbeyotch","46978","4964","2288","156","23","http://t.co/rpejJM4qfD","en","Pacific Time (US & Canada)","i like sasha, a bit too much x",,,"1","http://pbs.twimg.com/profile_images/589761553190096897/wU6u3Cj9_normal.jpg","https://pbs.twimg.com/profile_banners/595387862/1429445334","1","https://pbs.twimg.com/profile_background_images/580398711768895488/nHSzepQX.png","333333","https://pbs.twimg.com/profile_images/589761553190096897/wU6u3Cj9_normal.jpg","FFFFFF","1","DDEEF6","http://pbs.twimg.com/profile_background_images/580398711768895488/nHSzepQX.png","FFFFFF","F04181","-25200",,,,,,"love is emison's most elaborate method of self-harm",,,"Thu May 31 10:57:53 +0000 2012","2012-05-31 12:57:53","2015-05-01 15:55:32","2016-03-15 16:04:28","0","0"
"2725164703","magicmeño⚽️","emmanmojica6","10730","225","218","9650","0",,"en",,,"1",,"1","http://pbs.twimg.com/profile_images/590948687313899520/N9dtPQfH_normal.jpg","https://pbs.twimg.com/profile_banners/2725164703/1427258539","1","https://abs.twimg.com/images/themes/theme1/bg.png","333333","https://pbs.twimg.com/profile_images/590948687313899520/N9dtPQfH_normal.jpg","C0DEED",,"DDEEF6","http://abs.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"19. livin in Dallas ✌ http://t.co/qhBAlG95iH",,,"Tue Aug 12 01:46:15 +0000 2014","2014-08-12 03:46:15","2015-05-01 20:18:57","2016-03-15 16:04:28","0","0"
"2269218732","Em","emmasalsburyy","26","67","150","98","0",,"en",,,"1",,,"http://pbs.twimg.com/profile_images/591485778070360064/qLS_Vsyp_normal.jpg","https://pbs.twimg.com/profile_banners/2269218732/1429856148","1","https://abs.twimg.com/images/themes/theme1/bg.png","333333","https://pbs.twimg.com/profile_images/591485778070360064/qLS_Vsyp_normal.jpg","C0DEED",,"DDEEF6","http://abs.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"now my madness is the only love I let myself embrace",,,"Mon Dec 30 18:06:52 +0000 2013","2013-12-30 19:06:52","2015-05-01 15:36:55","2016-03-15 16:04:29","1","0"
"18065895","Drew Lane","enalwerd","11242","333","379","969","9",,"en","Eastern Time (US & Canada)","Los Angeles",,,"1","http://pbs.twimg.com/profile_images/378800000311239901/4b0c4e1da2623bb03db10338799ae00f_normal.jpeg","https://pbs.twimg.com/profile_banners/18065895/1353484971","1","https://pbs.twimg.com/profile_background_images/25957925/CoexistMeaning.jpg","000000","https://pbs.twimg.com/profile_images/378800000311239901/4b0c4e1da2623bb03db10338799ae00f_normal.jpeg","77CBE0",,"940005","http://pbs.twimg.com/profile_background_images/25957925/CoexistMeaning.jpg","000000","000000","-14400",,,,,,"Philosopher. Writer. Vegetarian. Gamer. Registered Veterinary Technician.",,,"Fri Dec 12 01:06:55 +0000 2008","2008-12-12 02:06:55","2015-05-01 13:52:15","2016-03-15 16:04:29","1","0"
"772157005","Enereida L Hernández","enereidah","7447","112","99","7840","3",,"en","Pacific Time (US & Canada)","Dallas, Texas",,,"1","http://pbs.twimg.com/profile_images/588498091910696961/_u79qDRY_normal.jpg","https://pbs.twimg.com/profile_banners/772157005/1429143934","1","https://pbs.twimg.com/profile_background_images/378800000168923100/o3GX1Yvj.png","333333","https://pbs.twimg.com/profile_images/588498091910696961/_u79qDRY_normal.jpg","FFFFFF","1","DDEEF6","http://pbs.twimg.com/profile_background_images/378800000168923100/o3GX1Yvj.png","DBE9ED","CC3366","-25200",,,,,,"Dreamer, mind always flowing around, never settling in. Current student at the University of North Texas. Go Mean Green!",,,"Tue Aug 21 19:56:40 +0000 2012","2012-08-21 21:56:40","2015-05-01 17:46:32","2016-03-15 16:04:29","0","0"
"102934444","k loves h","enxietystyles","21918","3138","1247","1828","19",,"en","Pacific Time (US & Canada)","0/5 lol no",,,,"http://pbs.twimg.com/profile_images/593299265281073152/U5QEs9Df_normal.jpg","https://pbs.twimg.com/profile_banners/102934444/1430296359","1","https://pbs.twimg.com/profile_background_images/568368795576578048/VD8TZc0s.jpeg","DE25C2","https://pbs.twimg.com/profile_images/593299265281073152/U5QEs9Df_normal.jpg","FFFFFF","1","540131","http://pbs.twimg.com/profile_background_images/568368795576578048/VD8TZc0s.jpeg","530282","000000","-25200",,,,,,"oh sorry i was busy thinking about harry styles did you want something",,,"Fri Jan 08 09:14:53 +0000 2010","2010-01-08 10:14:53","2015-05-02 05:13:29","2016-03-15 16:04:30","1","0"
"2331598592","EpicFruityPie","epicfruitypie","217","25","68","176","0",,"en","Fiji",,"1",,"1","http://pbs.twimg.com/profile_images/589994572345815042/7H2JJtIC_normal.jpg",NULL,"1","https://abs.twimg.com/images/themes/theme1/bg.png","333333","https://pbs.twimg.com/profile_images/589994572345815042/7H2JJtIC_normal.jpg","C0DEED",,"DDEEF6","http://abs.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4","43200",,,,,,,,,"Fri Feb 07 09:37:14 +0000 2014","2014-02-07 10:37:14","2015-05-01 16:08:04","2016-03-15 16:04:30","0","0"
"26152572","make -j","ereslibre","7103","267","308","1416","14","http://t.co/K1KuYD12dd","en","Madrid","Madrid, Spain","1",,"1","http://pbs.twimg.com/profile_images/2674417035/0cda1d0eb5af442aac1f364405f9b9f5_normal.png","https://pbs.twimg.com/profile_banners/26152572/1358378998","1","https://abs.twimg.com/images/themes/theme1/bg.png","333333","https://pbs.twimg.com/profile_images/2674417035/0cda1d0eb5af442aac1f364405f9b9f5_normal.png","C0DEED",,"DDEEF6","http://abs.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4","7200",,,,,,"Libre Software hacker and lover. Former KDE developer. C, C++, Ruby, Rails. Atheist. Software Architect at @TecnocraticaCPD & @Neodigit.",,,"Tue Mar 24 02:07:56 +0000 2009","2009-03-24 03:07:56","2015-05-01 16:07:31","2016-03-15 16:04:30","0","0"
"1144070936","Rodrigo Cavalcante","eriagorn","5372","146","150","454","2",,"pt",,,,,"1","http://pbs.twimg.com/profile_images/593640066691506176/kdVqL6VH_normal.jpg","https://pbs.twimg.com/profile_banners/1144070936/1425491313","1","https://abs.twimg.com/images/themes/theme3/bg.gif","634047","https://pbs.twimg.com/profile_images/593640066691506176/kdVqL6VH_normal.jpg","D3D2CF",,"E3E2DE","http://abs.twimg.com/images/themes/theme3/bg.gif","EDECE9","088253",,,,,,,"When I was a boyI searched for a world that’s unknown.All we have is fun",,,"Sun Feb 03 03:21:49 +0000 2013","2013-02-03 04:21:49","2015-05-02 00:41:24","2016-03-15 16:04:31","1","0"
"23498472","Erica Connolly","ericaconnolly","2401","396","585","663","24","http://t.co/trfji8tXah","en","Central Time (US & Canada)","Madrid, Spain",,,,"http://pbs.twimg.com/profile_images/562674917775122432/IORiJKzY_normal.jpeg","https://pbs.twimg.com/profile_banners/23498472/1401706482","1","https://pbs.twimg.com/profile_background_images/433712044/IMG_2236.JPG","3E4415","https://pbs.twimg.com/profile_images/562674917775122432/IORiJKzY_normal.jpeg","829D5E",,"99CC33","http://pbs.twimg.com/profile_background_images/433712044/IMG_2236.JPG","352726","E69C09","-18000",,,,,,"Consumed by Wanderlust.  Traveler, photographer, blogger, writer.",,,"Mon Mar 09 20:49:04 +0000 2009","2009-03-09 21:49:04","2015-05-01 15:54:39","2016-03-15 16:04:31","1","1"
"312299420","Erin Louise Dunn","erindunnxo","7158","328","491","197","2",,"en","London","Chester",,,"1","http://pbs.twimg.com/profile_images/593829382248071168/P0vgpJd4_normal.jpg","https://pbs.twimg.com/profile_banners/312299420/1429800906","1","https://pbs.twimg.com/profile_background_images/610372554/xb74eaf82473819e74f00fbab1dd6267.png","CE7834","https://pbs.twimg.com/profile_images/593829382248071168/P0vgpJd4_normal.jpg","FFFFFF","1","78C0A8","http://pbs.twimg.com/profile_background_images/610372554/xb74eaf82473819e74f00fbab1dd6267.png","FCEBB6","5E412F","3600",,,,,,"Red wine. Gin.",,,"Mon Jun 06 22:15:22 +0000 2011","2011-06-07 00:15:22","2015-05-01 20:26:01","2016-03-15 16:04:31","0","0"
